idx,x,y,observable
326,0.536657175,1.47572468,4.465764256
327,0.536657175,1.47572468,4.465764256
328,0.536657175,1.47572468,4.465764256
329,0.536657175,1.47572468,4.465764256
330,0.536657175,1.47572468,4.465764256
331,0.9153846465,1.057415688,3.956056988
332,0.8337680357,0.4598371762,2.906619366
333,0.8337680357,0.4598371762,2.906619366
334,0.8337680357,0.4598371762,2.906619366
335,0.8337680357,0.4598371762,2.906619366
336,0.8337680357,0.4598371762,2.906619366
337,0.8337680357,0.4598371762,2.906619366
338,0.3287606142,0.3662618382,2.242231276
339,0.3287606142,0.3662618382,2.242231276
340,0.3287606142,0.3662618382,2.242231276
341,0.3287606142,0.3662618382,2.242231276
342,0.9042430843,0.7115848797,3.324008597
343,0.9042430843,0.7115848797,3.324008597
344,0.9042430843,0.7115848797,3.324008597
345,0.9042430843,0.7115848797,3.324008597
346,0.9042430843,0.7115848797,3.324008597
347,-0.06892564227,0.7668998303,2.592886094
348,-0.06892564227,0.7668998303,2.592886094
349,-0.06892564227,0.7668998303,2.592886094
350,-0.06048809378,0.03543681553,2.004914577
351,-0.06048809378,0.03543681553,2.004914577
352,-0.06048809378,0.03543681553,2.004914577
353,0.01009900389,0.3655542992,2.133731936
354,0.01009900389,0.3655542992,2.133731936
355,-0.5541888452,0.8008246999,2.948445476
356,1.24990993,0.8091125271,4.216937915
357,1.24990993,0.8091125271,4.216937915
358,0.3865521261,0.9130136236,2.983016423
359,0.3865521261,0.9130136236,2.983016423
360,0.3865521261,0.9130136236,2.983016423
361,0.8354211848,0.7491725263,3.25918803
362,0.8354211848,0.7491725263,3.25918803
363,0.8354211848,0.7491725263,3.25918803
364,0.8354211848,0.7491725263,3.25918803
365,0.8354211848,0.7491725263,3.25918803
366,0.8354211848,0.7491725263,3.25918803
367,0.8354211848,0.7491725263,3.25918803
368,0.8354211848,0.7491725263,3.25918803
369,0.8354211848,0.7491725263,3.25918803
370,1.077870886,0.8151222971,3.826230007
371,0.8097499513,0.5552367934,2.96398288
372,0.8097499513,0.5552367934,2.96398288
373,0.9861100265,0.5903648376,3.320943626
374,0.9861100265,0.5903648376,3.320943626
375,0.9861100265,0.5903648376,3.320943626
376,0.9861100265,0.5903648376,3.320943626
377,0.9861100265,0.5903648376,3.320943626
378,0.9861100265,0.5903648376,3.320943626
379,1.205833216,0.5764012788,3.786272178
380,1.205833216,0.5764012788,3.786272178
381,1.205833216,0.5764012788,3.786272178
382,1.205833216,0.5764012788,3.786272178
383,1.205833216,0.5764012788,3.786272178
384,1.085996883,0.1981119687,3.218637581
385,1.400491445,0.7807599483,4.570962385
386,1.043150892,1.399740428,5.04743705
387,1.043150892,1.399740428,5.04743705
388,1.043150892,1.399740428,5.04743705
389,0.1518224826,0.5650573237,2.342339845
390,0.1518224826,0.5650573237,2.342339845
391,0.2925242463,0.24419455,2.145201413
392,0.2925242463,0.24419455,2.145201413
393,0.2925242463,0.24419455,2.145201413
394,0.2925242463,0.24419455,2.145201413
395,0.2925242463,0.24419455,2.145201413
396,0.8779241935,0.3378125635,2.884868218
397,0.7733313162,0.1838460397,2.631840691
398,0.7733313162,0.1838460397,2.631840691
399,1.012849392,0.3677818187,3.161127357
400,1.012849392,0.3677818187,3.161127357
401,1.012849392,0.3677818187,3.161127357
402,1.012849392,0.3677818187,3.161127357
403,1.012849392,0.3677818187,3.161127357
404,1.012849392,0.3677818187,3.161127357
405,1.012849392,0.3677818187,3.161127357
406,1.163361305,0.6200138661,3.737826719
407,1.163361305,0.6200138661,3.737826719
408,1.163361305,0.6200138661,3.737826719
409,1.037605187,0.3877971791,3.227011175
410,1.037605187,0.3877971791,3.227011175
411,1.037605187,0.3877971791,3.227011175
412,1.037605187,0.3877971791,3.227011175
413,0.9409908542,0.4829116343,3.118667434
414,0.9409908542,0.4829116343,3.118667434
415,0.4307211382,0.7320052196,2.72135234
416,0.4307211382,0.7320052196,2.72135234
417,0.4307211382,0.7320052196,2.72135234
418,0.4307211382,0.7320052196,2.72135234
419,0.4095452474,0.6271731524,2.561073473
420,-0.3008983809,1.076090134,3.248509812
421,-0.3008983809,1.076090134,3.248509812
422,-0.03500533853,0.01194888696,2.00136815
423,-0.03500533853,0.01194888696,2.00136815
424,-0.03500533853,0.01194888696,2.00136815
425,-0.03500533853,0.01194888696,2.00136815
426,-0.03500533853,0.01194888696,2.00136815
427,-0.03500533853,0.01194888696,2.00136815
428,-0.03500533853,0.01194888696,2.00136815
429,-0.03500533853,0.01194888696,2.00136815
430,-0.03500533853,0.01194888696,2.00136815
431,-0.03500533853,0.01194888696,2.00136815
432,-0.03500533853,0.01194888696,2.00136815
433,-0.03500533853,0.01194888696,2.00136815
434,-0.03500533853,0.01194888696,2.00136815
435,0.2792278336,1.155842279,3.413939556
436,0.2792278336,1.155842279,3.413939556
437,0.01772803087,0.2538958036,2.064777362
438,0.01772803087,0.2538958036,2.064777362
439,0.01772803087,0.2538958036,2.064777362
440,0.01772803087,0.2538958036,2.064777362
441,0.01772803087,0.2538958036,2.064777362
442,0.4665469215,0.5344482709,2.503300984
443,0.4665469215,0.5344482709,2.503300984
444,0.6746725413,0.3726336386,2.594038867
445,0.6746725413,0.3726336386,2.594038867
446,0.6746725413,0.3726336386,2.594038867
447,0.6746725413,0.3726336386,2.594038867
448,0.6746725413,0.3726336386,2.594038867
449,0.6746725413,0.3726336386,2.594038867
450,0.6746725413,0.3726336386,2.594038867
451,0.6746725413,0.3726336386,2.594038867
452,0.6746725413,0.3726336386,2.594038867
453,0.6746725413,0.3726336386,2.594038867
454,0.6746725413,0.3726336386,2.594038867
